Book-Id,ISBN,Book-Title,Book-Author,Publisher,Year-Of-Publication,categories,description,Image-URL-S,Image-URL-M,Image-URL-L,tokenized_description
35,0312422156,Middlesex: A Novel,Jeffrey Eugenides,Picador,2003,Fiction,calliope friendship classmate sense identity compromised adolescent discovery hermaphrodite situation roots grandparents desperate struggle survival author virgin suicides reader guide available reprint first printing,http://images.amazon.com/images/P/0312422156.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312422156.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312422156.01.LZZZZZZZ.jpg,"['calliope', 'friendship', 'classmate', 'sense', 'identity', 'compromised', 'adolescent', 'discovery', 'hermaphrodite', 'situation', 'roots', 'grandparents', 'desperate', 'struggle', 'survival', 'author', 'virgin', 'suicides', 'reader', 'guide', 'available', 'reprint', 'first', 'printing']"
36,0394820371,The Phantom Tollbooth,Norton Juster,Yearling Books,1993,Juvenile Fiction,journey land milo learns importance words numbers provides cure boredom,http://images.amazon.com/images/P/0394820371.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394820371.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394820371.01.LZZZZZZZ.jpg,"['journey', 'land', 'milo', 'learns', 'importance', 'words', 'numbers', 'provides', 'cure', 'boredom']"
37,0140620125,Wuthering Heights (Penguin Popular Classics),Emily Bronte,Penguin Books Ltd,1994,Fiction,house haunted memories past everywhere darkness falls man caught snowstorm forced shelter strange grim house wuthering heights place never forget come learn story cathy forced choose well meaning husband dangerous man loved since young choice led betrayal terrible revenge continues torment present love transgress authority convention even death desire kill,http://images.amazon.com/images/P/0140620125.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140620125.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140620125.01.LZZZZZZZ.jpg,"['house', 'haunted', 'memories', 'past', 'everywhere', 'darkness', 'falls', 'man', 'caught', 'snowstorm', 'forced', 'shelter', 'strange', 'grim', 'house', 'wuthering', 'heights', 'place', 'never', 'forget', 'come', 'learn', 'story', 'cathy', 'forced', 'choose', 'well', 'meaning', 'husband', 'dangerous', 'man', 'loved', 'since', 'young', 'choice', 'led', 'betrayal', 'terrible', 'revenge', 'continues', 'torment', 'present', 'love', 'transgress', 'authority', 'convention', 'even', 'death', 'desire', 'kill']"
38,0451527038,The Call of the Wild: And Selected Stories (Signet Classics (Paperback)),Jack London,Signet Classics,1998,Fiction,presents collection tales explore adventures hardships man beast frigid yukon northern territories,http://images.amazon.com/images/P/0451527038.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451527038.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451527038.01.LZZZZZZZ.jpg,"['presents', 'collection', 'tales', 'explore', 'adventures', 'hardships', 'man', 'beast', 'frigid', 'yukon', 'northern', 'territories']"
39,0345443284,While I Was Gone,Sue Miller,Ballantine Books,1999,Fiction,moved life friend brutally murdered jo becker married grown family old housemate moves neighborhood jo rekindles relationship takes back past threatens future,http://images.amazon.com/images/P/0345443284.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345443284.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345443284.01.LZZZZZZZ.jpg,"['moved', 'life', 'friend', 'brutally', 'murdered', 'jo', 'becker', 'married', 'grown', 'family', 'old', 'housemate', 'moves', 'neighborhood', 'jo', 'rekindles', 'relationship', 'takes', 'back', 'past', 'threatens', 'future']"
40,0872203492,Plato Complete Works,Plato,Hackett Publishing Company,1997,Fiction,gathers translations plato works includes guidance approaching reading study,http://images.amazon.com/images/P/0872203492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0872203492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0872203492.01.LZZZZZZZ.jpg,"['gathers', 'translations', 'plato', 'works', 'includes', 'guidance', 'approaching', 'reading', 'study']"
41,0312420145,The Twenty-Seventh City : A Novel (Bestselling Backlist),Jonathan Franzen,Picador,2001,Fiction,jammu young ambitious indian woman sworn police chief st louis acts private citizens monitored actions martin probst family threaten destroy plan reprint,http://images.amazon.com/images/P/0312420145.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312420145.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312420145.01.LZZZZZZZ.jpg,"['jammu', 'young', 'ambitious', 'indian', 'woman', 'sworn', 'police', 'chief', 'st', 'louis', 'acts', 'private', 'citizens', 'monitored', 'actions', 'martin', 'probst', 'family', 'threaten', 'destroy', 'plan', 'reprint']"
42,0553273914,The House of the Spirits,Isabel Allende,Bantam Books,1986,Fiction,traces lives truebas family starting clairvoyant clara de valle summoning man intends marry ambitious esteban trueba following lives suffer triumph,http://images.amazon.com/images/P/0553273914.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553273914.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553273914.01.LZZZZZZZ.jpg,"['traces', 'lives', 'truebas', 'family', 'starting', 'clairvoyant', 'clara', 'de', 'valle', 'summoning', 'man', 'intends', 'marry', 'ambitious', 'esteban', 'trueba', 'following', 'lives', 'suffer', 'triumph']"
43,0345409469,The Demon-Haunted World: Science As a Candle in the Dark,Carl Sagan,Ballantine Books,1997,"Body, Mind & Spirit",reveals dangers associated widespread scientific ignorance explains scientific thought served overcome prejudice hysteria,http://images.amazon.com/images/P/0345409469.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345409469.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345409469.01.LZZZZZZZ.jpg,"['reveals', 'dangers', 'associated', 'widespread', 'scientific', 'ignorance', 'explains', 'scientific', 'thought', 'served', 'overcome', 'prejudice', 'hysteria']"
44,0345375211,The Book of Lost Tales 1 (The History of Middle-Earth - Volume 1),J. R. R. Tolkien,Del Rey Books,1992,Fiction,first form myths legends tolkien conception middle kingdom features adventures eriol tales beren luthien turin dragon necklace dwarves fall gondolin reissue,http://images.amazon.com/images/P/0345375211.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345375211.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345375211.01.LZZZZZZZ.jpg,"['first', 'form', 'myths', 'legends', 'tolkien', 'conception', 'middle', 'kingdom', 'features', 'adventures', 'eriol', 'tales', 'beren', 'luthien', 'turin', 'dragon', 'necklace', 'dwarves', 'fall', 'gondolin', 'reissue']"
45,0060964049,"Tales of the City (Tales of the City Series, V. 1)",Armistead Maupin,Perennial,1989,Fiction,eccentric mysterious naive jaded coming adventuresome withdrawn boarders russian hill share dissimilar worlds worries,http://images.amazon.com/images/P/0060964049.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060964049.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060964049.01.LZZZZZZZ.jpg,"['eccentric', 'mysterious', 'naive', 'jaded', 'coming', 'adventuresome', 'withdrawn', 'boarders', 'russian', 'hill', 'share', 'dissimilar', 'worlds', 'worries']"
46,0553572490,Vice,Jane Feather,Bantam,1996,Fiction,run since accidentally killing elderly groom honeymoon juliana considers shocking proposal handsome duke redmayne would pose mistress original,http://images.amazon.com/images/P/0553572490.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553572490.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553572490.01.LZZZZZZZ.jpg,"['run', 'since', 'accidentally', 'killing', 'elderly', 'groom', 'honeymoon', 'juliana', 'considers', 'shocking', 'proposal', 'handsome', 'duke', 'redmayne', 'would', 'pose', 'mistress', 'original']"
47,0380813815,"Lamb : The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,Perennial,2003,Fiction,birth jesus well chronicled glorious teachings acts divine sacrifice thirtieth birthday one knows early life son god missing years except biff messiah best bud resurrected tell story divinely hilarious yet heartfelt work reminiscent vonnegut douglas adams philadelphia inquirer verily story biff tell miraculous one filled remarkable journeys magic healings kung fu corpse reanimations demons hot babes even considerable wiles devotion savior pal may enough divert joshua tragic destiny one loves josh except maybe maggie mary magdala biff let extraordinary pal suffer ascend without fight,http://images.amazon.com/images/P/0380813815.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380813815.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380813815.01.LZZZZZZZ.jpg,"['birth', 'jesus', 'well', 'chronicled', 'glorious', 'teachings', 'acts', 'divine', 'sacrifice', 'thirtieth', 'birthday', 'one', 'knows', 'early', 'life', 'son', 'god', 'missing', 'years', 'except', 'biff', 'messiah', 'best', 'bud', 'resurrected', 'tell', 'story', 'divinely', 'hilarious', 'yet', 'heartfelt', 'work', 'reminiscent', 'vonnegut', 'douglas', 'adams', 'philadelphia', 'inquirer', 'verily', 'story', 'biff', 'tell', 'miraculous', 'one', 'filled', 'remarkable', 'journeys', 'magic', 'healings', 'kung', 'fu', 'corpse', 'reanimations', 'demons', 'hot', 'babes', 'even', 'considerable', 'wiles', 'devotion', 'savior', 'pal', 'may', 'enough', 'divert', 'joshua', 'tragic', 'destiny', 'one', 'loves', 'josh', 'except', 'maybe', 'maggie', 'mary', 'magdala', 'biff', 'let', 'extraordinary', 'pal', 'suffer', 'ascend', 'without', 'fight']"
48,1573225789,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,Riverhead Books,1997,Biography & Autobiography,african american man describes life son white mother black father reflecting mother contributions life confusion identity,http://images.amazon.com/images/P/1573225789.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573225789.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573225789.01.LZZZZZZZ.jpg,"['african', 'american', 'man', 'describes', 'life', 'son', 'white', 'mother', 'black', 'father', 'reflecting', 'mother', 'contributions', 'life', 'confusion', 'identity']"
49,0446606812,Message in a Bottle,Nicholas Sparks,Warner Vision,1999,Fiction,new york times bestseller single mother sets find north carolina man sent message meant someone else journey may change life forever divorced disillusioned relationships theresa osborne jogging finds bottle beach inside letter love longing catherine signed simply garrett challenged mystery pulled emotions fully understand theresa begins search man change life happens unexpected perhaps miraculous encounter embraces hopes finding someone special love timeless everlasting nicholas sparks exquisitely chronicles human heart first bestselling novel notebook created testament romantic love touched readers around world new york times bestseller renews faith destiny ability lovers find matter matter,http://images.amazon.com/images/P/0446606812.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446606812.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446606812.01.LZZZZZZZ.jpg,"['new', 'york', 'times', 'bestseller', 'single', 'mother', 'sets', 'find', 'north', 'carolina', 'man', 'sent', 'message', 'meant', 'someone', 'else', 'journey', 'may', 'change', 'life', 'forever', 'divorced', 'disillusioned', 'relationships', 'theresa', 'osborne', 'jogging', 'finds', 'bottle', 'beach', 'inside', 'letter', 'love', 'longing', 'catherine', 'signed', 'simply', 'garrett', 'challenged', 'mystery', 'pulled', 'emotions', 'fully', 'understand', 'theresa', 'begins', 'search', 'man', 'change', 'life', 'happens', 'unexpected', 'perhaps', 'miraculous', 'encounter', 'embraces', 'hopes', 'finding', 'someone', 'special', 'love', 'timeless', 'everlasting', 'nicholas', 'sparks', 'exquisitely', 'chronicles', 'human', 'heart', 'first', 'bestselling', 'novel', 'notebook', 'created', 'testament', 'romantic', 'love', 'touched', 'readers', 'around', 'world', 'new', 'york', 'times', 'bestseller', 'renews', 'faith', 'destiny', 'ability', 'lovers', 'find', 'matter', 'matter']"
50,0060930535,The Poisonwood Bible: A Novel,Barbara Kingsolver,Perennial,1999,Fiction,nathan price evangelical baptist taken wife four daughters mission belgian congo finds traditions longer secure different world reprint first printing,http://images.amazon.com/images/P/0060930535.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060930535.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060930535.01.LZZZZZZZ.jpg,"['nathan', 'price', 'evangelical', 'baptist', 'taken', 'wife', 'four', 'daughters', 'mission', 'belgian', 'congo', 'finds', 'traditions', 'longer', 'secure', 'different', 'world', 'reprint', 'first', 'printing']"
51,0785263780,Only The River Runs Free : A Novel (Galway Chronicles (Paperback)),Bodie Thoene,WestBow Press,2003,Fiction,four clock afternoon december twenty fourth village ballynockanor county galway province connaught ireland mass first day advent old woman mad molly fahey told father bannon well every farmer farmer wife child great miracle coming visit poor ballynockanor village sore need miracle struggling grinding poverty greedy landlord ballynockanor story thousand irish villages english usurper despied irish tenants,http://images.amazon.com/images/P/0785263780.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0785263780.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0785263780.01.LZZZZZZZ.jpg,"['four', 'clock', 'afternoon', 'december', 'twenty', 'fourth', 'village', 'ballynockanor', 'county', 'galway', 'province', 'connaught', 'ireland', 'mass', 'first', 'day', 'advent', 'old', 'woman', 'mad', 'molly', 'fahey', 'told', 'father', 'bannon', 'well', 'every', 'farmer', 'farmer', 'wife', 'child', 'great', 'miracle', 'coming', 'visit', 'poor', 'ballynockanor', 'village', 'sore', 'need', 'miracle', 'struggling', 'grinding', 'poverty', 'greedy', 'landlord', 'ballynockanor', 'story', 'thousand', 'irish', 'villages', 'english', 'usurper', 'despied', 'irish', 'tenants']"
52,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,Anchor,2003,Fiction,working gaborone botswana precious ramotswe investigates several local mysteries including search missing boy case clinic doctor different personalities different days week,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg,"['working', 'gaborone', 'botswana', 'precious', 'ramotswe', 'investigates', 'several', 'local', 'mysteries', 'including', 'search', 'missing', 'boy', 'case', 'clinic', 'doctor', 'different', 'personalities', 'different', 'days', 'week']"
53,0767902521,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),Bill Bryson,Broadway Books,1999,Travel,traces author adventurous trek along appalachian trail past natural pleasures human eccentrics offbeat comforts,http://images.amazon.com/images/P/0767902521.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767902521.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767902521.01.LZZZZZZZ.jpg,"['traces', 'author', 'adventurous', 'trek', 'along', 'appalachian', 'trail', 'past', 'natural', 'pleasures', 'human', 'eccentrics', 'offbeat', 'comforts']"
54,031227999X,Emotionally Weird: A Novel,Kate Atkinson,Picador USA,2001,Fiction,seeking refuge ancient mouldering home ancestors island coast scotland effie mother nora reveal secrets lives loves past present hilarious novel mothers daughters love reprint first printing,http://images.amazon.com/images/P/031227999X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/031227999X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/031227999X.01.LZZZZZZZ.jpg,"['seeking', 'refuge', 'ancient', 'mouldering', 'home', 'ancestors', 'island', 'coast', 'scotland', 'effie', 'mother', 'nora', 'reveal', 'secrets', 'lives', 'loves', 'past', 'present', 'hilarious', 'novel', 'mothers', 'daughters', 'love', 'reprint', 'first', 'printing']"
55,0061030651,U.S.S. Seawolf,Patrick Robinson,HarperTorch,2001,Fiction,armed stolen military technology chinese producing frightening new breed weaponry led icbm submarine xia iii vessel might able launch nuclear warhead across pacific ocean take american west coast city national security adviser admiral arnold morgan let happen dispatches stealthy hunter killer submarine fleet ton ultrasecret seawolf deep dark forbidden waters south china sea unthinkable happens seawolf collides chinese destroyer falls enemy hands team cunning navy seals biggest special forces assault group assembled since vietnam sent free captive seawolf crew bring home american eagle confronts chinese dragon balance world power line failure option,http://images.amazon.com/images/P/0061030651.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061030651.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061030651.01.LZZZZZZZ.jpg,"['armed', 'stolen', 'military', 'technology', 'chinese', 'producing', 'frightening', 'new', 'breed', 'weaponry', 'led', 'icbm', 'submarine', 'xia', 'iii', 'vessel', 'might', 'able', 'launch', 'nuclear', 'warhead', 'across', 'pacific', 'ocean', 'take', 'american', 'west', 'coast', 'city', 'national', 'security', 'adviser', 'admiral', 'arnold', 'morgan', 'let', 'happen', 'dispatches', 'stealthy', 'hunter', 'killer', 'submarine', 'fleet', 'ton', 'ultrasecret', 'seawolf', 'deep', 'dark', 'forbidden', 'waters', 'south', 'china', 'sea', 'unthinkable', 'happens', 'seawolf', 'collides', 'chinese', 'destroyer', 'falls', 'enemy', 'hands', 'team', 'cunning', 'navy', 'seals', 'biggest', 'special', 'forces', 'assault', 'group', 'assembled', 'since', 'vietnam', 'sent', 'free', 'captive', 'seawolf', 'crew', 'bring', 'home', 'american', 'eagle', 'confronts', 'chinese', 'dragon', 'balance', 'world', 'power', 'line', 'failure', 'option']"
